doc_id,empty,short,high_nonascii,high_digits,high_noise,very_long_line_raw,very_long_line_norm
154212579.txt,False,False,False,False,False,True,True
133018750.txt,False,False,False,False,False,True,False
78153677.txt,False,False,False,False,False,False,False
146464163.txt,False,False,False,False,False,True,False
131306322.txt,False,False,False,False,False,True,False
86587761.txt,False,False,False,False,False,False,False
137885712.txt,False,False,False,False,False,True,False
154718703.txt,False,False,False,False,False,True,False
208622.txt,False,False,False,False,False,True,False
156162720.txt,False,False,False,False,False,True,False
170570441.txt,False,False,False,False,False,True,False
275189088.txt,False,False,False,False,False,True,False
122703840.txt,False,False,False,False,False,False,False
192232331.txt,False,False,False,False,False,True,False
290401157.txt,False,False,False,False,False,False,False
138791740.txt,False,False,False,False,False,True,False
25361672.txt,False,False,False,False,False,True,False
152368730.txt,False,False,False,False,False,True,False
67827865.txt,False,False,False,False,False,True,False
83386691.txt,False,False,False,False,False,True,False
74593068.txt,False,False,False,False,False,False,False
192205733.txt,False,False,False,False,False,True,False
34096084.txt,False,False,False,False,False,True,True
134469059.txt,False,False,False,False,False,True,False
127961559.txt,False,False,False,False,False,True,False
156714271.txt,False,False,False,False,False,True,True
160184405.txt,False,False,False,False,False,True,False
11814791.txt,False,False,False,False,False,True,False
150401503.txt,False,False,False,False,False,True,False
150417788.txt,False,False,False,False,False,True,False
69608733.txt,False,False,False,False,False,False,False
2932711.txt,False,False,False,False,False,True,False
157512956.txt,False,False,False,False,False,True,False
160757302.txt,False,False,False,False,False,True,True
145339752.txt,False,False,False,False,False,True,False
90819129.txt,False,False,False,False,False,False,False
138238804.txt,False,False,False,False,False,True,False
174704032.txt,False,False,False,False,False,True,False
149959910.txt,False,False,False,False,False,True,False
86572303.txt,False,False,False,False,False,False,True
68210450.txt,False,False,False,False,False,False,False
86357557.txt,False,False,False,False,False,False,False
135866527.txt,False,False,False,False,False,True,False
163013849.txt,False,False,False,False,False,True,False
157295399.txt,False,False,False,False,False,True,False
158575470.txt,False,False,False,False,False,True,False
27131508.txt,False,False,False,False,False,False,False
11797666.txt,False,False,False,False,False,True,False
129326773.txt,False,False,False,False,False,True,False
11801178.txt,False,False,False,False,False,True,False
160748987.txt,False,False,False,False,False,True,False
82304648.txt,False,False,False,False,False,False,False
107395352.txt,False,False,False,False,False,False,False
148776894.txt,False,False,False,False,False,True,False
170949876.txt,False,False,False,False,False,True,True
231328680.txt,False,False,False,False,False,True,False
122823358.txt,False,False,False,False,False,True,False
147744427.txt,False,False,False,False,False,True,False
82331196.txt,False,False,False,False,False,False,True
172067846.txt,False,False,False,False,False,True,False
290685653.txt,False,False,False,False,False,True,False
45691135.txt,False,False,False,False,False,True,False
145313796.txt,False,False,False,False,False,True,False
82316454.txt,False,False,False,False,False,False,False
161525909.txt,False,False,False,False,False,True,False
158022367.txt,False,False,False,False,False,True,False
174703592.txt,False,False,False,False,False,True,True
46825246.txt,False,False,False,False,False,True,False
98636013.txt,False,False,False,False,False,False,False
145360606.txt,False,False,False,False,False,True,False
285017404.txt,False,False,False,False,False,True,False
46403737.txt,False,False,False,False,False,True,False
9831243.txt,False,False,False,False,False,True,False
85268095.txt,False,False,False,False,False,False,False
42697.txt,False,False,False,False,False,False,False
151845778.txt,False,False,False,False,False,True,False
168487797.txt,False,False,False,False,False,True,False
14081469.txt,False,False,False,False,False,True,False
171831899.txt,False,False,False,False,False,True,False
233604277.txt,False,False,False,False,False,True,True
133709844.txt,False,False,False,False,False,True,False
39903716.txt,False,False,False,False,False,False,False
150555694.txt,False,False,False,False,False,True,False
112493421.txt,False,False,False,False,False,False,False
14217752.txt,False,False,False,False,False,True,False
126910367.txt,False,False,False,False,False,True,False
46556061.txt,False,False,False,False,False,True,False
174700705.txt,False,False,False,False,False,True,False
107964611.txt,False,False,False,False,False,False,False
172456848.txt,False,False,False,False,False,True,False
133089047.txt,False,False,False,False,False,True,False
46421272.txt,False,False,False,False,False,True,True
98908440.txt,False,False,False,False,False,False,False
157896724.txt,False,False,False,False,False,True,False
158892503.txt,False,False,False,False,False,True,False
122404477.txt,False,False,False,False,False,True,False
125955808.txt,False,False,False,False,False,True,False
161759373.txt,False,False,False,False,False,True,True
160749198.txt,False,False,False,False,False,True,False
158616034.txt,False,False,False,False,False,True,False
155884548.txt,False,False,False,False,False,True,False
129306767.txt,False,False,False,False,False,True,False
170275308.txt,False,False,False,False,False,True,False
149158270.txt,False,False,False,False,False,True,True
77974423.txt,False,False,False,False,False,False,False
61123186.txt,False,False,False,False,False,True,False
107213743.txt,False,False,False,False,False,False,False
157967684.txt,False,False,False,False,False,True,False
159110087.txt,False,False,False,False,False,True,False
268557712.txt,False,False,False,False,False,True,False
122777507.txt,False,False,False,False,False,False,True
23068885.txt,False,False,False,False,False,True,False
11767404.txt,False,False,False,False,False,True,False
163007704.txt,False,False,False,False,False,True,False
171125039.txt,False,False,False,False,False,True,False
290317299.txt,False,False,False,False,False,True,False
7637102.txt,False,False,False,False,False,True,False
69950750.txt,False,False,False,False,False,False,False
99229745.txt,False,False,False,False,False,False,False
25177039.txt,False,False,False,False,False,False,False
150649147.txt,False,False,False,False,False,True,False
132572199.txt,False,False,False,False,False,True,False
86577389.txt,False,False,False,False,False,False,True
14369486.txt,False,False,False,False,False,True,False
86659156.txt,False,False,False,False,False,False,False
159372847.txt,False,False,False,False,False,True,False
268456381.txt,False,False,False,False,False,True,False
63544070.txt,False,False,False,False,False,False,False
86573909.txt,False,False,False,False,False,False,False
276403792.txt,False,False,False,False,False,True,False
25383507.txt,False,False,False,False,False,True,False
18467480.txt,False,False,False,False,False,True,False
11736058.txt,False,False,False,False,False,True,False
160308297.txt,False,False,False,False,False,True,True
86697114.txt,False,False,False,False,False,False,False
149740642.txt,False,False,False,False,False,True,False
126828275.txt,False,False,False,False,False,True,True
152824122.txt,False,False,False,False,False,True,False
173063376.txt,False,False,False,False,False,True,False
85602968.txt,False,False,False,False,False,False,False
86790761.txt,False,False,False,False,False,False,False
174787883.txt,False,False,False,False,False,True,False
157411609.txt,False,False,False,False,False,True,True
107366847.txt,False,False,False,False,False,False,False
86575331.txt,False,False,False,False,False,False,True
168488928.txt,False,False,False,False,False,False,False
130238568.txt,False,False,False,False,False,True,False
70560911.txt,False,False,False,False,False,False,False
11814658.txt,False,False,False,False,False,True,False
46816517.txt,False,False,False,False,False,True,False
79370474.txt,False,False,False,False,False,False,False
164733388.txt,False,False,False,False,False,True,False
27126154.txt,False,False,False,False,False,False,False
171004126.txt,False,False,False,False,False,True,False
122478274.txt,False,False,False,False,False,False,False
11657556.txt,False,False,False,False,False,True,False
169639474.txt,False,False,False,False,False,True,False
120340179.txt,False,False,False,False,False,True,False
143279906.txt,False,False,False,False,False,True,False
268544562.txt,False,False,False,False,False,True,False
126179115.txt,False,False,False,False,False,True,False
127910476.txt,False,False,False,False,False,False,False
99229337.txt,False,False,False,False,False,False,False
136531811.txt,False,False,False,False,False,True,False
143495281.txt,False,False,False,False,False,True,False
158646821.txt,False,False,False,False,False,True,False
238639048.txt,False,False,False,False,False,True,False
33164474.txt,False,False,False,False,False,True,False
145358979.txt,False,False,False,False,False,True,False
160178808.txt,False,False,False,False,False,True,True
121243445.txt,False,False,False,False,False,False,False
39627180.txt,False,False,False,False,False,True,True
18394982.txt,False,False,False,False,False,False,False
46203491.txt,False,False,False,False,False,True,False
46736210.txt,False,False,False,False,False,True,False
74200954.txt,False,False,False,False,False,False,False
86591934.txt,False,False,False,False,False,False,False
153516222.txt,False,False,False,False,False,True,False
87544297.txt,False,False,False,False,False,False,False
8799495.txt,False,False,False,False,False,True,False
171998310.txt,False,False,False,False,False,True,False
154894206.txt,False,False,False,False,False,True,False
150842690.txt,False,False,False,False,False,True,False
30734710.txt,False,False,False,False,False,True,False
154211880.txt,False,False,False,False,False,True,False
120344109.txt,False,False,False,False,False,True,False
168936813.txt,False,True,False,False,False,False,False
170266322.txt,False,False,False,False,False,True,False
75031726.txt,False,False,False,False,False,False,False
148391015.txt,False,False,False,False,False,True,False
133029750.txt,False,False,False,False,False,True,False
11576644.txt,False,False,False,False,False,True,False
167826575.txt,False,False,False,False,False,True,False
11466244.txt,False,False,False,False,False,True,False
149942907.txt,False,False,False,False,False,True,False
268502802.txt,False,False,False,False,False,True,False
129125578.txt,False,False,False,False,False,False,False
69508514.txt,False,False,False,False,False,False,False
76316748.txt,False,False,False,False,False,False,False
171886661.txt,False,False,False,False,False,True,False
7668937.txt,False,False,False,False,False,True,False
84086296.txt,False,False,False,False,False,False,False
109888835.txt,False,False,False,False,False,False,False
89393278.txt,False,False,False,False,False,False,False
172506561.txt,False,False,False,False,False,True,False
82314345.txt,False,False,False,False,False,False,False
77586582.txt,False,False,False,False,False,False,False
7780358.txt,False,False,False,False,False,True,False
154128514.txt,False,False,False,False,False,True,False
14216342.txt,False,False,False,False,False,True,False
129525315.txt,False,False,False,False,False,True,False
148765706.txt,False,False,False,False,False,True,False
10696465.txt,False,False,False,False,False,False,False
233603851.txt,False,False,False,False,False,True,False
112797264.txt,False,False,False,False,False,True,False
153208251.txt,False,False,False,False,False,True,False
150654795.txt,False,False,False,False,False,True,False
71618186.txt,False,False,False,False,False,False,False
74972488.txt,False,False,False,False,False,True,False
275400367.txt,False,False,False,False,False,True,False
125975433.txt,False,False,False,False,False,True,False
86584370.txt,False,False,False,False,False,False,False
86666845.txt,False,False,False,False,False,False,False
41068136.txt,False,False,False,False,False,True,False
148696959.txt,False,False,False,False,False,True,False
128017027.txt,False,False,False,False,False,False,False
122837505.txt,False,False,False,False,False,False,False
14217580.txt,False,False,False,False,False,True,True
145052740.txt,False,False,False,False,False,True,False
36363166.txt,False,False,False,False,False,True,False
154781110.txt,False,False,False,False,False,True,False
11055232.txt,False,False,False,False,False,True,False
46480490.txt,False,False,False,False,False,True,False
134369397.txt,False,False,False,False,False,True,False
122600614.txt,False,False,False,False,False,False,False
156482844.txt,False,False,False,False,False,True,False
135543241.txt,False,False,False,False,False,True,False
129493876.txt,False,False,False,False,False,False,False
11003003.txt,False,False,False,False,False,True,False
103759216.txt,False,False,False,False,False,False,False
145359090.txt,False,False,False,False,False,True,False
139626763.txt,False,False,False,False,False,True,False
10165277.txt,False,False,False,False,False,True,False
207828.txt,False,False,False,False,False,True,False
82290199.txt,False,False,False,False,False,False,False
275742892.txt,False,False,False,False,False,True,False
154153406.txt,False,False,False,False,False,True,False
79371441.txt,False,False,False,False,False,False,False
129300426.txt,False,False,False,False,False,False,False
268682214.txt,False,False,False,False,False,True,False
77971840.txt,False,False,False,False,False,True,False
46403505.txt,False,False,False,False,False,True,True
37082206.txt,False,False,False,False,False,True,False
159071152.txt,False,False,False,False,False,True,False
128399943.txt,False,False,False,False,False,True,False
95223818.txt,False,False,False,False,False,False,False
40943907.txt,False,False,False,False,False,False,False
68617380.txt,False,False,False,False,False,True,False
65409773.txt,False,False,False,False,False,False,False
71056421.txt,False,False,False,False,False,True,False
171002373.txt,False,False,False,False,False,True,False
154851770.txt,False,False,False,False,False,True,False
168951558.txt,False,False,False,False,False,True,False
157900231.txt,False,False,False,False,False,True,False
71131333.txt,False,False,False,False,False,True,False
145607489.txt,False,False,False,False,False,True,False
150427290.txt,False,False,False,False,False,True,False
63478252.txt,False,False,False,False,False,False,False
163015853.txt,False,False,False,False,False,True,False
128586165.txt,False,False,False,False,False,True,False
129560034.txt,False,False,False,False,False,True,False
85709255.txt,False,False,False,False,False,False,False
11368429.txt,False,False,False,False,False,True,False
85382676.txt,False,False,False,False,False,False,False
79382780.txt,False,False,False,False,False,False,False
45524728.txt,False,False,False,False,False,True,False
129733715.txt,False,False,False,False,False,True,False
154862890.txt,False,False,False,False,False,True,False
58037327.txt,False,False,False,False,False,False,False
85784678.txt,False,False,False,False,False,False,False
112796288.txt,False,False,False,False,False,False,False
39554923.txt,False,False,False,False,False,True,False
135058160.txt,False,False,False,False,False,True,False
82303114.txt,False,False,False,False,False,True,False
268507189.txt,False,False,False,False,False,True,False
149205524.txt,False,False,False,False,False,True,False
45974436.txt,False,False,False,False,False,True,True
74913793.txt,False,False,False,False,False,False,False
125468636.txt,False,False,False,False,False,True,False
84082633.txt,False,False,False,False,False,False,False
163531808.txt,False,False,False,False,False,True,False
85384138.txt,False,False,False,False,False,False,False
151279110.txt,False,False,False,False,False,True,True
168123727.txt,False,False,False,False,False,True,False
7770876.txt,False,False,False,False,False,True,False
86584411.txt,False,False,False,False,False,False,True
160211234.txt,False,False,False,False,False,True,False
158698860.txt,False,False,False,False,False,True,False
129090334.txt,False,False,False,False,False,True,False
160206345.txt,False,False,False,False,False,True,True
57104994.txt,False,False,False,False,False,False,False
3007701.txt,False,False,False,False,False,False,False
5869963.txt,False,False,False,False,False,False,False
207741.txt,False,False,False,False,False,True,True
275360457.txt,False,False,False,False,False,True,False
152292537.txt,False,False,False,False,False,True,False
107421081.txt,False,False,False,False,False,True,False
173062540.txt,False,False,False,False,False,True,False
175079.txt,False,False,False,False,False,False,False
84092078.txt,False,False,False,False,False,False,False
163394663.txt,False,False,False,False,False,True,False
129100149.txt,False,False,False,False,False,True,False
68637983.txt,False,False,False,False,False,True,False
125970930.txt,False,False,False,False,False,True,False
46336582.txt,False,False,False,False,False,True,False
14041064.txt,False,False,False,False,False,True,False
84083868.txt,False,False,False,False,False,False,False
7149613.txt,False,False,False,False,False,False,False
9957185.txt,False,False,False,False,False,True,False
25370081.txt,False,False,False,False,False,True,False
154025115.txt,False,False,False,False,False,True,True
158949783.txt,False,False,False,False,False,True,False
157895760.txt,False,False,False,False,False,True,False
14218437.txt,False,False,False,False,False,True,False
45245812.txt,False,False,False,False,False,True,False
64747355.txt,False,False,False,False,False,True,False
95388541.txt,False,False,False,False,False,False,False
126828291.txt,False,False,False,False,False,True,False
82319492.txt,False,False,False,False,False,False,False
276463292.txt,False,False,False,False,False,True,False
268474078.txt,False,False,False,False,False,True,False
125970828.txt,False,False,False,False,False,True,True
138265263.txt,False,False,False,False,False,True,False
74778005.txt,False,False,False,False,False,False,False
139662848.txt,False,False,False,False,False,True,False
275398047.txt,False,False,False,False,False,True,False
39097950.txt,False,False,False,False,False,True,False
11751303.txt,False,False,False,False,False,True,False
85656598.txt,False,False,False,False,False,False,False
33243635.txt,False,False,False,False,False,True,False
134525581.txt,False,False,False,False,False,True,False
268530705.txt,False,False,False,False,False,True,False
46426777.txt,False,False,False,False,False,True,False
148378986.txt,False,False,False,False,False,True,False
7697461.txt,False,False,False,False,False,True,False
133711642.txt,False,False,False,False,False,True,False
122751671.txt,False,False,False,False,False,False,True
148774922.txt,False,False,False,False,False,True,False
86570477.txt,False,False,False,False,False,False,False
126452371.txt,False,False,False,False,False,True,False
123832236.txt,False,False,False,False,False,True,False
153841474.txt,False,False,False,False,False,True,True
126882755.txt,False,False,False,False,False,True,False
135029726.txt,False,False,False,False,False,True,False
158949570.txt,False,False,False,False,False,True,False
98797168.txt,False,False,False,False,False,False,False
14221864.txt,False,False,False,False,False,True,False
126358225.txt,False,False,False,False,False,True,False
238624741.txt,False,False,False,False,False,True,True
82303074.txt,False,False,False,False,False,False,False
198097.txt,False,False,False,False,False,True,False
7640115.txt,False,False,False,False,False,True,False
39374347.txt,False,False,False,False,False,True,False
10727178.txt,False,False,False,False,False,False,False
157286835.txt,False,False,False,False,False,True,False
275731824.txt,False,False,False,False,False,True,False
75784230.txt,False,False,False,False,False,False,False
113588478.txt,False,False,False,False,False,False,False
84100147.txt,False,False,False,False,False,False,False
291183765.txt,False,False,False,False,False,True,False
160772171.txt,False,False,False,False,False,True,False
138357589.txt,False,False,False,False,False,True,False
154521864.txt,False,False,False,False,False,True,False
122894197.txt,False,False,False,False,False,False,False
148778323.txt,False,False,False,False,False,True,False
86958681.txt,False,False,False,False,False,False,False
75517546.txt,False,False,False,False,False,False,False
152920770.txt,False,False,False,False,False,True,False
174703714.txt,False,False,False,False,False,True,False
128635202.txt,False,False,False,False,False,True,False
152618626.txt,False,False,False,False,False,True,False
80501027.txt,False,False,False,False,False,False,False
135578422.txt,False,False,False,False,False,True,False
107343904.txt,False,False,False,False,False,False,False
135618097.txt,False,False,False,False,False,True,False
152362198.txt,False,False,False,False,False,True,False
167938005.txt,False,False,False,False,False,True,False
137020133.txt,False,False,False,False,False,True,True
68643681.txt,False,False,False,False,False,False,False
126975617.txt,False,False,False,False,False,True,False
25372380.txt,False,False,False,False,False,True,False
160818432.txt,False,False,False,False,False,True,False
124037392.txt,False,False,False,False,False,True,False
46236135.txt,False,False,False,False,False,False,False
45965637.txt,False,False,False,False,False,True,True
99291764.txt,False,False,False,False,False,False,False
82304772.txt,False,False,False,False,False,False,False
41058948.txt,False,False,False,False,False,True,False
75560889.txt,False,False,False,False,False,False,False
68464164.txt,False,False,False,False,False,False,False
10130979.txt,False,False,False,False,False,True,False
45614944.txt,False,False,False,False,False,True,False
7629010.txt,False,False,False,False,False,True,False
148775356.txt,False,False,False,False,False,True,False
154070739.txt,False,False,False,False,False,True,False
150391636.txt,False,False,False,False,False,True,False
275586624.txt,False,False,False,False,False,True,False
10186359.txt,False,False,False,False,False,True,True
132536903.txt,False,False,False,False,False,True,False
82413119.txt,False,False,False,False,False,False,False
148764462.txt,False,False,False,False,False,True,False
158249637.txt,False,False,False,False,False,True,False
34113423.txt,False,False,False,False,False,True,False
166568615.txt,False,False,False,False,False,True,False
41792892.txt,False,False,False,False,False,True,False
150843344.txt,False,False,False,False,False,True,False
173106542.txt,False,False,False,False,False,True,False
108638000.txt,False,False,False,False,False,False,False
128197792.txt,False,False,False,False,False,True,False
74111471.txt,False,False,False,False,False,False,False
160319918.txt,False,False,False,False,False,True,False
11800566.txt,False,False,False,False,False,True,False
157181774.txt,False,False,False,False,False,True,False
2462749.txt,False,False,False,False,False,False,False
100092759.txt,False,False,False,False,False,False,False
268507234.txt,False,False,False,False,False,True,False
149894225.txt,False,False,False,False,False,True,False
120352003.txt,False,False,False,False,False,True,False
127851542.txt,False,False,False,False,False,True,True
47454930.txt,False,False,False,False,False,True,False
45475276.txt,False,False,False,False,False,True,False
113681443.txt,False,False,False,False,False,False,False
130689183.txt,False,False,False,False,False,True,True
133597962.txt,False,False,False,False,False,True,False
86576553.txt,False,False,False,False,False,False,True
276409300.txt,False,False,False,False,False,True,False
86429734.txt,False,False,False,False,False,False,False
168295.txt,False,False,False,False,False,True,False
121254671.txt,False,False,False,False,False,False,False
108643564.txt,False,False,False,False,False,False,False
128615687.txt,False,False,False,False,False,True,False
200686.txt,False,False,False,False,False,True,False
154852538.txt,False,False,False,False,False,True,False
145608183.txt,False,False,False,False,False,True,False
156669074.txt,False,False,False,False,False,True,False
143072678.txt,False,False,False,False,False,True,False
46544657.txt,False,False,False,False,False,True,False
153795003.txt,False,False,False,False,False,True,False
172066323.txt,False,False,False,False,False,True,False
25373950.txt,False,False,False,False,False,True,False
125038714.txt,False,False,False,False,False,True,False
172506117.txt,False,False,False,False,False,True,False
98894771.txt,False,False,False,False,False,False,False
75562613.txt,False,False,False,False,False,False,False
275075981.txt,False,False,False,False,False,True,False
120345875.txt,False,False,False,False,False,True,False
4960254.txt,False,False,False,False,False,False,False
82351102.txt,False,False,False,False,False,False,False
154126059.txt,False,False,False,False,False,True,True
86794328.txt,False,False,False,False,False,False,False
42527622.txt,False,False,False,False,False,True,False
128021020.txt,False,False,False,False,False,True,False
135642990.txt,False,False,False,False,False,True,False
290139849.txt,False,False,False,False,False,True,False
39819836.txt,False,False,False,False,False,True,False
160205262.txt,False,False,False,False,False,True,False
37049056.txt,False,False,False,False,False,True,False
168491263.txt,False,False,False,False,False,True,False
125970914.txt,False,False,False,False,False,True,False
157882381.txt,False,False,False,False,False,True,False
11737416.txt,False,False,False,False,False,True,False
157895467.txt,False,False,False,False,False,True,False
10727290.txt,False,False,False,False,False,False,False
148390674.txt,False,False,False,False,False,True,False
154788058.txt,False,False,False,False,False,True,True
143459812.txt,False,False,False,False,False,True,False
171004269.txt,False,False,False,False,False,True,False
126361601.txt,False,False,False,False,False,True,False
154067926.txt,False,False,False,False,False,True,False
122917295.txt,False,False,False,False,False,True,False
135029689.txt,False,False,False,False,False,True,False
132374400.txt,False,False,False,False,True,False,False
11540346.txt,False,False,False,False,False,True,False
192205699.txt,False,False,False,False,False,True,False
2717845.txt,False,False,False,False,False,False,False
122789846.txt,False,False,False,False,False,False,False
70478336.txt,False,False,False,False,False,False,False
171636199.txt,False,False,False,False,False,True,True
70680320.txt,False,False,False,False,False,False,False
69003132.txt,False,False,False,False,False,True,False
39056306.txt,False,False,False,False,False,True,False
82308987.txt,False,False,False,False,False,False,False
87541799.txt,False,False,False,False,False,False,False
133696586.txt,False,False,False,False,False,True,False
128191153.txt,False,False,False,False,False,True,False
161757638.txt,False,False,False,False,False,True,False
4192081.txt,False,False,False,False,False,True,False
158891148.txt,False,False,False,False,False,True,True
86666848.txt,False,False,False,False,False,False,False
162999617.txt,False,False,False,False,False,True,False
275327709.txt,False,False,False,False,False,True,False
158892349.txt,False,False,False,False,False,True,False
82288848.txt,False,False,False,False,False,False,False
54279107.txt,False,False,False,False,False,True,False
45692300.txt,False,False,False,False,False,True,False
170529570.txt,False,False,False,False,False,True,False
125974629.txt,False,False,False,False,False,True,True
77974421.txt,False,False,False,False,False,False,False
162674915.txt,False,False,False,False,False,True,False
7662143.txt,False,False,False,False,False,True,False
90803675.txt,False,False,False,False,False,False,False
76249052.txt,False,False,False,False,False,True,False
86587630.txt,False,False,False,False,False,False,False
7689977.txt,False,False,False,False,False,True,False
268505138.txt,False,False,False,False,False,True,False
290979586.txt,False,False,False,False,False,True,False
46338242.txt,False,False,False,False,False,True,False
82293175.txt,False,False,False,False,False,False,False
45961465.txt,False,False,False,False,False,True,False
158656835.txt,False,False,False,False,False,True,False
160209724.txt,False,False,False,False,False,True,False
148766722.txt,False,False,False,False,False,True,False
78418880.txt,False,False,False,False,False,False,False
129078812.txt,False,False,False,False,False,True,False
51442014.txt,False,False,False,False,False,False,False
160781708.txt,False,False,False,False,False,True,False
10979853.txt,False,False,False,False,False,True,False
129968236.txt,False,False,False,False,False,True,False
86570242.txt,False,False,False,False,False,False,False
11002618.txt,False,False,False,False,False,True,False
135030448.txt,False,False,False,False,False,True,False
127019619.txt,False,False,False,False,False,True,False
84439354.txt,False,False,False,False,False,False,False
150784938.txt,False,False,False,False,False,True,True
79374974.txt,False,False,False,False,False,False,False
107658989.txt,False,False,False,False,False,False,False
25382604.txt,False,False,False,False,False,True,False
46389282.txt,False,False,False,False,False,True,False
78150839.txt,False,False,False,False,False,False,False
85268973.txt,False,False,False,False,False,False,False
128581774.txt,False,False,False,False,False,True,False
10730315.txt,False,False,False,False,False,False,False
268452346.txt,False,False,False,False,False,True,False
63320678.txt,False,False,False,False,False,False,False
11003039.txt,False,False,False,False,False,True,False
275802642.txt,False,False,False,False,False,True,False
39700518.txt,False,False,False,False,False,True,True
170946553.txt,False,False,False,False,False,True,False
268487955.txt,False,False,False,False,False,True,False
137754219.txt,False,False,False,False,False,True,True
128591345.txt,False,False,False,False,False,True,False
173804386.txt,False,False,False,False,False,True,False
268423838.txt,False,False,False,False,False,True,False
157977057.txt,False,False,False,False,False,True,True
275690088.txt,False,False,False,False,False,True,False
45966952.txt,False,False,False,False,False,True,True
126361570.txt,False,False,False,False,False,True,False
135887950.txt,False,False,False,False,False,True,False
160212865.txt,False,False,False,False,False,True,False
85377533.txt,False,False,False,False,False,False,False
168940468.txt,False,False,False,False,False,True,False
79381875.txt,False,False,False,False,False,False,False
157820792.txt,False,False,False,False,False,True,False
135908550.txt,False,False,False,False,False,True,False
143279919.txt,False,False,False,False,False,True,False
120342192.txt,False,False,False,False,False,True,False
171743054.txt,False,False,False,False,False,True,False
126372283.txt,False,False,False,False,False,True,True
158134287.txt,False,False,False,False,False,True,False
86580947.txt,False,False,False,False,False,False,False
79388713.txt,False,False,False,False,False,False,False
39824323.txt,False,False,False,False,False,True,True
157931065.txt,False,False,False,False,False,True,False
146134816.txt,False,False,False,False,False,True,True
11374517.txt,False,False,False,False,False,True,False
132729215.txt,False,False,False,False,False,True,False
75032833.txt,False,False,False,False,False,False,False
11048547.txt,False,False,False,False,False,True,False
74560090.txt,False,False,False,False,False,False,False
129234623.txt,False,False,False,False,False,True,False
84093372.txt,False,False,False,False,False,False,False
148349996.txt,False,False,False,False,False,True,False
98891965.txt,False,False,False,False,False,False,False
129559898.txt,False,False,False,False,False,True,False
148693995.txt,False,False,False,False,False,True,False
14372424.txt,False,False,False,False,False,True,False
148420211.txt,False,False,False,False,False,True,False
39818758.txt,False,False,False,False,False,True,False
70416883.txt,False,False,False,False,False,False,False
142400933.txt,False,False,False,False,False,True,False
14217348.txt,False,False,False,False,False,False,False
275542412.txt,False,False,False,False,False,True,False
154787864.txt,False,False,False,False,False,True,False
13931876.txt,False,False,False,False,False,True,False
82355469.txt,False,False,False,False,False,False,False
89674524.txt,False,False,False,False,False,False,False
7911818.txt,False,False,False,False,False,True,False
2718050.txt,False,False,False,False,False,False,False
46764497.txt,False,False,False,False,False,True,False
85390648.txt,False,False,False,False,False,False,False
129402681.txt,False,False,False,False,False,True,False
84112071.txt,False,False,False,False,False,False,False
88998075.txt,False,False,False,False,False,False,False
37040368.txt,False,False,False,False,False,True,False
170623894.txt,False,False,False,False,False,True,False
125978104.txt,False,False,False,False,False,True,False
125962110.txt,False,False,False,False,False,True,False
145560057.txt,False,False,False,False,False,True,False
7595766.txt,False,False,False,False,False,True,False
195656.txt,False,False,False,False,False,True,False
158891650.txt,False,False,False,False,False,True,False
276153717.txt,False,False,False,False,False,True,False
86593048.txt,False,False,False,False,False,False,True
154148498.txt,False,False,False,False,False,True,False
148764232.txt,False,False,False,False,False,True,True
74842822.txt,False,False,False,False,False,False,False
122529552.txt,False,False,False,False,False,False,False
128636601.txt,False,False,False,False,False,True,False
109223174.txt,False,False,False,False,False,False,False
275809782.txt,False,False,False,False,False,True,False
122524051.txt,False,False,False,False,False,False,False
275529701.txt,False,False,False,False,False,True,False
126941145.txt,False,False,False,False,False,False,False
124027920.txt,False,False,False,False,False,False,False
37030894.txt,False,False,False,False,False,True,False
52564891.txt,False,False,False,False,False,False,False
46240894.txt,False,False,False,False,False,False,False
159303525.txt,False,False,False,False,False,True,False
82289965.txt,False,False,False,False,False,False,False
162891766.txt,False,False,False,False,False,True,False
127712571.txt,False,False,False,False,False,True,False
84102740.txt,False,False,False,False,False,False,False
124851845.txt,False,False,False,False,False,True,False
46420868.txt,False,False,False,False,False,True,False
23029776.txt,False,False,False,False,False,True,True
132400401.txt,False,False,False,False,False,True,False
11748156.txt,False,False,False,False,False,True,False
83622635.txt,False,False,False,False,False,False,False
159304099.txt,False,False,False,False,False,True,False
275405787.txt,False,False,False,False,False,True,False
152607893.txt,False,False,False,False,False,True,False
127032012.txt,False,False,False,False,False,True,False
158149899.txt,False,False,False,False,False,True,False
152619720.txt,False,False,False,False,False,True,False
129472880.txt,False,False,False,False,False,False,False
149624221.txt,False,False,False,False,False,True,False
71132082.txt,False,False,False,False,False,True,False
154777755.txt,False,False,False,False,False,True,False
81440836.txt,False,False,False,False,False,True,False
150844608.txt,False,False,False,False,False,True,False
130468178.txt,False,False,False,False,False,True,True
157882604.txt,False,False,False,False,False,True,False
127960067.txt,False,False,False,False,False,True,False
171792364.txt,False,False,False,False,False,True,False
8784497.txt,False,False,False,False,False,True,False
46798250.txt,False,False,False,False,False,True,False
139624548.txt,False,False,False,False,False,True,False
10854324.txt,False,False,False,False,False,True,False
71052346.txt,False,False,False,False,False,True,False
11816966.txt,False,False,False,False,False,True,True
46371263.txt,False,False,False,False,False,True,False
158755719.txt,False,False,False,False,False,True,False
46393648.txt,False,False,False,False,False,True,False
122409340.txt,False,False,False,False,False,True,False
