doc_id,chars,words,lines,avg_line_len,nonascii_ratio,digit_ratio,alpha_ratio,space_ratio,empty_line_ratio
161264674.txt,53986,8098,1,53986.0,0.013670210795391397,0.019153113770236728,0.7974474863853591,0.1501500388989738,0.0
54459714.txt,55874,8017,1,55874.0,0.017396284497261695,0.03386190356874396,0.7953788882127645,0.14500483230124925,0.0
69799897.txt,50751,7980,666,75.2042042042042,0.01554649169474493,0.02139859313116983,0.7825855648164568,0.17087348032551083,0.06606606606606606
10670924.txt,44945,6630,1285,33.97743190661478,0.015507842919123374,0.023072644343085993,0.7696962954722438,0.17637112025809323,0.019455252918287938
112796064.txt,92116,16469,1545,58.622653721682845,0.02705284641104694,0.018617829692995788,0.7437687263884667,0.19451561075166096,0.0012944983818770227
46569559.txt,155170,22419,1,155170.0,0.01473222916800928,0.0481343043114004,0.6827866211252175,0.14547270735322548,0.0
46538770.txt,133911,20946,1,133911.0,0.015092113418613856,0.022977948040116197,0.7890315209355467,0.1564173219526402,0.0
123333045.txt,109716,16326,1,109716.0,0.016606511356593388,0.07788289766305735,0.7034616646614896,0.15174632688030917,0.0
161522915.txt,31470,4708,1,31470.0,0.013695583095011121,0.028376231331426756,0.7823323800444868,0.14985700667302193,0.0
63542891.txt,131063,23785,2758,46.52139231327049,0.018723819842365885,0.006332832302022692,0.7622135919367022,0.18338508961339203,0.005076142131979695
86574096.txt,135363,22975,3291,40.1315709510787,0.01706522461824871,0.04152537990440519,0.7465112327593212,0.1941889585780457,0.15132178669097537
150391586.txt,59968,9439,1,59968.0,0.01857657417289221,0.006219983991462113,0.7836346051227321,0.15756736926360726,0.0
291549207.txt,30327,4738,1,30327.0,0.018465393873446104,0.008804036007518053,0.8121805651729482,0.15656016091271804,0.0
275136796.txt,49511,7599,1,49511.0,0.021550766496334146,0.027973581628325018,0.7952374219870332,0.15346084708448626,0.0
156515847.txt,44501,7005,1,44501.0,0.014943484416080538,0.02384216085031797,0.7934428439810342,0.15756949282038607,0.0
137366867.txt,53120,7604,1,53120.0,0.014702560240963855,0.05769954819277109,0.7538403614457831,0.14359939759036144,0.0
79365605.txt,105388,16318,1514,68.60964332892999,0.020277450943181386,0.010912058298857556,0.7932971495805974,0.16981060462291722,0.058784676354029064
42525708.txt,35858,5061,1,35858.0,0.013190919738970384,0.029365831892464722,0.8073512186959674,0.1425065536282001,0.0
79371281.txt,67446,9793,1317,50.21260440394837,0.018681611956231654,0.023114788126797736,0.7868813569374018,0.16589567950656822,0.11161731207289294
120343871.txt,6447,931,1,6447.0,0.013959981386691484,0.03303862261516985,0.7831549557933922,0.14502869551729486,0.0
290399088.txt,7765,907,1,7765.0,0.009143593045717966,0.056664520283322604,0.7922730199613651,0.11693496458467482,0.0
127179207.txt,65982,10583,1,65982.0,0.014261465248097967,0.03763147525082598,0.7688763602194538,0.16208966081658635,0.0
148390756.txt,23266,3588,1,23266.0,0.017149488524026476,0.04031634144244821,0.7792916702484312,0.15533396372388894,0.0
123388722.txt,15196,2276,1,15196.0,0.012042642800737037,0.04099763095551461,0.787115030271124,0.14997367728349564,0.0
172806961.txt,54392,8291,1,54392.0,0.016491395793499043,0.019672010589792618,0.7668039417561406,0.15300044124135903,0.0
65407763.txt,10436,1909,172,59.68023255813954,0.019164430816404752,0.007186661556151782,0.7809505557684937,0.19317746262935992,0.0
130431439.txt,66220,10143,1,66220.0,0.012700090607067352,0.02284808215040773,0.796843853820598,0.15317124735729387,0.0
15184623.txt,59766,8212,1,59766.0,0.017016363818893685,0.04679918348224743,0.7781179935080146,0.14847906836662986,0.0
96740130.txt,157636,24771,3971,38.6970536388819,0.01823187596741861,0.052944758811439015,0.735726610672689,0.1843424090943693,0.1032485520020146
6983396.txt,28305,4748,448,62.183035714285715,0.019254548666313372,0.002791026320438085,0.7977389153859742,0.17922628510863806,0.004464285714285714
10173702.txt,15121,2256,1,15121.0,0.016599431254546656,0.0038357251504530124,0.8306328946498247,0.14926261490642154,0.0
131415482.txt,2106,313,1,2106.0,0.017094017094017096,0.03181386514719848,0.792022792022792,0.14814814814814814,0.0
125965228.txt,98997,14639,1,98997.0,0.017273250704566805,0.02190975484105579,0.7734274776003314,0.148378233683849,0.0
113588979.txt,21343,3231,466,44.802575107296136,0.016305111746239984,0.022396101766387105,0.7859251276765216,0.17021974417841915,0.004291845493562232
130245063.txt,558875,87393,1,558875.0,0.01577454708118989,0.015067770073808991,0.801751733392977,0.1565770521136211,0.0
275437784.txt,43637,7140,1,43637.0,0.014093544469143158,0.019593464261979512,0.7854343790819717,0.16385177716158306,0.0
71389294.txt,83405,12484,1696,48.178066037735846,0.016030214015946287,0.04884599244649601,0.7458665547629039,0.16425873748576225,0.0005896226415094339
275760811.txt,138044,21491,1,138044.0,0.016885920431166875,0.01340152415171974,0.8088363130596042,0.15735562574251688,0.0
79380557.txt,119958,18707,1690,69.98165680473373,0.017947948448623685,0.010295270011170577,0.790009836776205,0.1700761933343337,0.010059171597633136
14130435.txt,68546,10200,1,68546.0,0.025107227263443527,0.028871123041461208,0.7993026580690339,0.14881977066495491,0.0
68641005.txt,9467,1445,153,60.88235294117647,0.012253089679940847,0.03802683004119573,0.7538819055667054,0.16319847892679834,0.0
141780831.txt,57875,7604,1,57875.0,0.0158963282937365,0.030876889848812095,0.8064103671706263,0.1315766738660907,0.0
25174281.txt,107075,19233,1822,57.76838638858398,0.01959374270371235,0.031622694373102965,0.6936166238617791,0.1855802007938361,0.02030735455543359
84108132.txt,2629,439,31,83.83870967741936,0.0003803727653100038,0.020540129326740205,0.7877519969570179,0.16698364397109167,0.0
70572827.txt,58058,8471,1288,44.076863354037265,0.014881670054083846,0.011660753040063384,0.7997002997002997,0.1701918770884288,0.18633540372670807
84093507.txt,31563,5560,1177,25.81733220050977,0.015587871875297026,0.022082818490004118,0.756518708614517,0.1947850331083864,0.0118946474086661
37040440.txt,86030,13780,1,86030.0,0.015773567360223176,0.0064396140881087995,0.7817970475415553,0.16033941648262234,0.0
126626737.txt,199334,33042,2984,65.80127345844504,0.018576860946953353,0.012782565944595503,0.7812415343092498,0.18116829040705548,0.11494638069705093
201502.txt,63351,9525,1,63351.0,0.02029960063771685,0.0258875155877571,0.8000505122255371,0.15055800224148,0.0
167913678.txt,4955,849,1,4955.0,0.013319878910191726,0.013118062563067608,0.7864783047426842,0.17114026236125127,0.0
79764439.txt,54427,8709,784,68.4234693877551,0.014349495654730189,0.040127142778400425,0.7765079831701178,0.1608576625571867,0.00510204081632653
133650765.txt,105587,16820,1,105587.0,0.015570098591682688,0.012378417797645544,0.7893490675935485,0.16005758284637314,0.0
171852016.txt,18123,2504,1,18123.0,0.018153727307840865,0.04668101307730508,0.7782375986315732,0.13866357667052917,0.0
156542777.txt,428290,70641,1,428290.0,0.018788671227439352,0.00988349015853744,0.804160732214154,0.16498867589717248,0.0
149295996.txt,2041,327,1,2041.0,0.02449779519843214,0.014208721215090642,0.7961783439490446,0.16266536011758942,0.0
70573104.txt,5753,857,74,76.75675675675676,0.021032504780114723,0.017382235355466714,0.8004519381192421,0.1628715452807231,0.06756756756756757
148701553.txt,13774,1995,1,13774.0,0.019674749528096412,0.0187309423551619,0.7978074633367214,0.1485407289095397,0.0
125487147.txt,54072,8440,1,54072.0,0.0164780292942743,0.014092321349312029,0.8053891108152094,0.15697588400650983,0.0
173857853.txt,5313,804,1,5313.0,0.015810276679841896,0.005081874647092038,0.8245812158855637,0.15113871635610765,0.0
161755256.txt,7247,1139,1,7247.0,0.01835242169173451,0.024147923278598042,0.7963295156616531,0.15703049537739755,0.0
192266.txt,22577,3338,1,22577.0,0.022057846480931922,0.005890950967799087,0.8227842494574125,0.14860256012756345,0.0
25372159.txt,48118,7209,1,48118.0,0.016958310819236044,0.010328775094559208,0.8183424082463943,0.14979841223658505,0.0
157900824.txt,48036,7158,1,48036.0,0.016425181114164376,0.056707469397951536,0.7468565242734616,0.15007494379215588,0.0
161211486.txt,29649,4505,1,29649.0,0.020135586360416877,0.013592363992040203,0.8037033289486998,0.15201187223852405,0.0
154862391.txt,140574,22404,1,140574.0,0.01658201374365103,0.035931253290082094,0.7683639933415852,0.16037105012306685,0.0
127711484.txt,68844,10086,1,68844.0,0.01664633083493115,0.013349020974957876,0.8161495555168207,0.14663587240718146,0.0
233600541.txt,87043,13792,1,87043.0,0.014946635570924715,0.04286387187941592,0.7666900267683788,0.15888698689153638,0.0
160781102.txt,74017,9921,1,74017.0,0.014415607225367146,0.04729994460731994,0.7876568896334626,0.1347393166434738,0.0
133174384.txt,27634,4018,1,27634.0,0.018166027357602952,0.06285734964174568,0.7534558876746037,0.14728233335745822,0.0
275743414.txt,8765,1325,1,8765.0,0.01152310325156874,0.03091842555618939,0.7792355961209355,0.15151169423844837,0.0
122917394.txt,9480,1397,1,9480.0,0.01729957805907173,0.010759493670886076,0.8241561181434599,0.14767932489451477,0.0
125210372.txt,51936,8715,1,51936.0,0.012399876771410967,0.008645255699322243,0.8023721503388787,0.16784118915588417,0.0
275327792.txt,28228,5119,1,28228.0,0.021184639365169334,0.0074039960323083465,0.7837253790562562,0.18130933824571346,0.0
166710743.txt,49164,6943,1,49164.0,0.022882597022211373,0.010637865104548044,0.8273940281506793,0.14144495972662924,0.0
78400511.txt,121031,18644,2739,43.18838992332968,0.013244540654873545,0.01569019507398931,0.7798167411654865,0.1772273219257876,0.20335889010587807
58148014.txt,292421,43783,6344,45.09426229508197,0.017632112604771887,0.012345214604970232,0.7851659080572189,0.16950902978924223,0.0766078184110971
10183168.txt,141291,21316,1,141291.0,0.013865002017113617,0.010142188815989696,0.8088413274730875,0.15102872794445507,0.0
25842255.txt,27158,3981,1,27158.0,0.014323587893070183,0.02993593048088961,0.7807275940790928,0.14669710582517123,0.0
156130780.txt,144637,21453,1,144637.0,0.017146373334623922,0.01671771400125832,0.8057689249638751,0.14832995706492805,0.0
158249357.txt,20007,3043,1,20007.0,0.021442495126705652,0.02734043084920278,0.7935722497126005,0.15259659119308241,0.0
157424437.txt,55514,8932,1,55514.0,0.021201858990524913,0.012879633966206722,0.7929891558886046,0.16174298375184637,0.0
132210763.txt,952219,153523,1,952219.0,0.016624326966800704,0.025813389566895852,0.7811459338660539,0.1615195664022667,0.0
67750741.txt,35265,5510,1,35265.0,0.01658868566567418,0.014263433999716432,0.7570679143626825,0.15950659293917482,0.0
129067853.txt,50524,6988,1,50524.0,0.018288338215501545,0.02020821787665268,0.8137518802945135,0.1383698836196659,0.0
153564513.txt,99061,15283,1,99061.0,0.01662611925984999,0.021683609089348986,0.7783587890289821,0.15450076215665096,0.0
120344464.txt,122163,19179,1,122163.0,0.018835490287566613,0.031875445102035806,0.7837561291061942,0.15755179555184468,0.0
238614523.txt,94532,13814,1,94532.0,0.016364828841027378,0.030264883848855412,0.7809207464139127,0.14797105741970973,0.0
8792251.txt,41192,6044,1,41192.0,0.014541658574480481,0.027723829869877648,0.7925325305884637,0.14716449796076908,0.0
9851128.txt,60203,9494,1,60203.0,0.018902712489410826,0.02385263192864143,0.7932661163064963,0.15922794545122337,0.0
122977657.txt,57341,8528,1,57341.0,0.016637310127134163,0.038576236898554266,0.7797910744493469,0.14949163774611535,0.0
158576451.txt,50058,8385,1,50058.0,0.018118981980902154,0.04197131327659914,0.7662911023213073,0.1688840944504375,0.0
7686300.txt,41478,6381,1,41478.0,0.017045180577655625,0.0077390423839143645,0.8210617676840735,0.15425044601957663,0.0
43882643.txt,77263,12049,1,77263.0,0.015984365090664355,0.016644448183477215,0.7853565095841476,0.1564396929966478,0.0
98893007.txt,39151,6229,544,70.97058823529412,0.01864575617481035,0.015759495287476694,0.7918571683992746,0.1687313223161605,0.0
162940829.txt,199603,30422,1,199603.0,0.012419653011227286,0.031181896063686418,0.7483454657495128,0.156555763189932,0.0
61123240.txt,105329,16364,1,105329.0,0.013946776291429711,0.01803871678265245,0.7816081041308661,0.1556266555269679,0.0
162891740.txt,240026,32983,1,240026.0,0.013298559322740036,0.04916967328539408,0.6663861415013373,0.1388932865606226,0.0
158030510.txt,87968,13584,1,87968.0,0.021280465623863223,0.03461485994907239,0.7858994179701709,0.1554087850127319,0.0
138835080.txt,66007,9484,1,66007.0,0.01764964321965852,0.030284666777765996,0.764085627281955,0.14401502870907631,0.0
124027587.txt,66242,15069,4900,12.518979591836734,0.03727242534947616,0.02336885963588056,0.6720962531324537,0.26341294043054253,0.030204081632653063
292106925.txt,62168,9288,1,62168.0,0.017597477802084673,0.01571548063312315,0.8120254793462874,0.14981984300604811,0.0
10173313.txt,61186,8684,1,61186.0,0.015559114830189912,0.02459713006243258,0.8072107998561763,0.14215670251364693,0.0
7844147.txt,49879,7157,1,49879.0,0.014755708815333106,0.022935503919485154,0.808656949818561,0.14362757874055213,0.0
168940337.txt,18494,2792,1,18494.0,0.022547853357845787,0.02671136584838326,0.7957175300097329,0.1521033848815832,0.0
152356166.txt,18247,2806,1,18247.0,0.014687345865073712,0.022962678796514497,0.790595714364005,0.15377870334849564,0.0
289977630.txt,69576,10630,1,69576.0,0.017836610325399564,0.04502989536621824,0.7743762216856387,0.15329998850178223,0.0
7654799.txt,116605,18131,1,116605.0,0.017392050083615624,0.06441404742506754,0.7463402083958663,0.15846661806955104,0.0
142387913.txt,149739,22085,1,149739.0,0.012475039902764143,0.03821983584770835,0.7493104668790362,0.148545135201918,0.0
87093227.txt,11425,1722,191,58.82198952879581,0.02021881838074398,0.02687089715536105,0.7749671772428884,0.16962800875273523,0.16230366492146597
86580217.txt,119665,18665,3695,31.38592692828146,0.015493251995153137,0.016479338152341955,0.7779801947102327,0.18282705887268624,0.1006765899864682
10184461.txt,22231,3536,1,22231.0,0.015608834510368404,0.006612388106697854,0.8162925644370473,0.15991183482524404,0.0
154042848.txt,304636,44608,1,304636.0,0.015549705221969827,0.03243214853136202,0.7305604065179427,0.14702464580679894,0.0
157285743.txt,47469,7548,1,47469.0,0.019317870610293032,0.004592470875729423,0.8089489982936232,0.1591565021382376,0.0
170480290.txt,12331,1767,1,12331.0,0.02124726299570189,0.023923444976076555,0.8069905117184332,0.1442705376692888,0.0
86581036.txt,42521,6495,1041,39.847262247838614,0.01991956915406505,0.024905340890383574,0.780626043601985,0.17777098374920627,0.23150816522574447
153785571.txt,471354,72272,1,471354.0,0.015731276280672276,0.009752754829703366,0.8163821671185564,0.1549366293698579,0.0
125974624.txt,67915,10482,1,67915.0,0.017993079584775088,0.02017227416623721,0.7825517190605904,0.1549289553117868,0.0
60151508.txt,29292,4335,511,56.324853228962816,0.013519049569848422,0.026218762802130275,0.7766967089990441,0.16615458145568757,0.03131115459882583
7595166.txt,41174,6614,1,41174.0,0.018531111866712004,0.010273473551270219,0.8107057852042551,0.16082964977898673,0.0
86593423.txt,62569,9825,1529,39.92217135382603,0.017021208585721363,0.02627499240838115,0.7719637520177723,0.1836692291709952,0.223675604970569
33137141.txt,3481,487,1,3481.0,0.024418270611893136,0.003160011490950876,0.8270611893134157,0.13961505314564782,0.0
150263334.txt,34090,5495,1,34090.0,0.01457905544147844,0.03367556468172485,0.7809621589909064,0.16122029920797887,0.0
171006621.txt,29330,4530,1,29330.0,0.01882032049096488,0.027650869416979203,0.7844527787248551,0.15591544493692466,0.0
108118623.txt,68909,10864,1553,43.372182871860915,0.014686035205851196,0.04585758028704524,0.7175840601372825,0.18109390645634096,0.19639407598197037
123818212.txt,76943,12043,1,76943.0,0.017727408601172296,0.02750087727278635,0.7944582353170528,0.15671341122649235,0.0
157324563.txt,75961,11794,1,75961.0,0.025855373152012216,0.010347415120917313,0.7812561709298192,0.15742288806097865,0.0
67806602.txt,182997,27868,1,182997.0,0.013858150680065793,0.025617906304474938,0.7853844598545331,0.15365279212227523,0.0
71058420.txt,8943,1232,1,8943.0,0.014201051101420106,0.005031868500503187,0.8346192552834619,0.13932684781393267,0.0
27159782.txt,46842,8475,1,46842.0,0.020280944451560565,0.0026045002348319885,0.7855343495153921,0.18214422953759446,0.0
161761379.txt,6795,1051,1,6795.0,0.025165562913907286,0.05033112582781457,0.7693892568064753,0.15496688741721854,0.0
154134972.txt,62510,9330,1,62510.0,0.016941289393697007,0.02860342345224764,0.8008798592225244,0.1502159654455287,0.0
11624050.txt,99151,14871,1,99151.0,0.01714556585410132,0.03223366380571048,0.7141733315851579,0.15168782967393168,0.0
7763986.txt,37577,5361,1,37577.0,0.010458525161668042,0.06083508529153472,0.7599329377012535,0.149719243154057,0.0
143219223.txt,638,96,1,638.0,0.018808777429467086,0.007836990595611285,0.8338557993730408,0.14890282131661442,0.0
163026303.txt,49661,7746,1,49661.0,0.016733452810052153,0.01739795815629971,0.7886470268419887,0.15642053120154648,0.0
126803934.txt,62061,10010,1,62061.0,0.02231675287217415,0.03314480913939511,0.7743993812539276,0.16129292148047888,0.0
25405742.txt,41327,6087,1,41327.0,0.020059525249836667,0.03755414136036973,0.7897742396012292,0.147312894717739,0.0
160807739.txt,103073,15796,1,103073.0,0.015775227266112368,0.018423835534038983,0.7850746558264531,0.15497754018996246,0.0
2944868.txt,19819,3133,1,19819.0,0.012361874968464606,0.02452192340683183,0.7471618144205056,0.15803017306624956,0.0
40925835.txt,75134,11458,1463,50.3568010936432,0.01662363244336785,0.011712407165863657,0.7970825458514121,0.16475896398434797,0.000683526999316473
107961084.txt,63096,9863,965,64.38549222797927,0.017306960821605172,0.016752250538861417,0.7865474832002028,0.17230886268543172,0.07150259067357513
157881661.txt,143822,22230,1,143822.0,0.01893312566923002,0.09322634923725161,0.661463475685222,0.1571386853193531,0.0
172020586.txt,11610,1498,1,11610.0,0.016106804478897504,0.03970714900947459,0.6666666666666666,0.12980189491817398,0.0
7685532.txt,9796,1604,1,9796.0,0.01337280522662311,0.03787260106165782,0.7626582278481012,0.16414863209473254,0.0
158646791.txt,27364,3740,1,27364.0,0.017724016956585296,0.03427861423768455,0.704063733372314,0.13718754568045607,0.0
132614100.txt,120428,18175,1,120428.0,0.014108014747400937,0.21434384030291959,0.5369515395090843,0.15415850134520212,0.0
154858807.txt,133631,22629,1,133631.0,0.015520350816801491,0.06706527676961184,0.7377479776399188,0.17003539597847805,0.0
46821586.txt,70068,11067,1,70068.0,0.019980590283724384,0.012716218530570303,0.8045184677741622,0.15798938174344923,0.0
11745707.txt,50943,7968,1,50943.0,0.016547906483717095,0.01578234497379424,0.7973813870404177,0.15813752625483382,0.0
8710498.txt,16744,2500,1,16744.0,0.019171046344959388,0.06282847587195413,0.7528069756330625,0.14960582895365504,0.0
7761323.txt,90476,13987,1,90476.0,0.014677925637738185,0.030019010566338034,0.7844953357796542,0.15473716786772182,0.0
154778871.txt,36817,5864,1,36817.0,0.018714180949018118,0.015210364777140994,0.7971045984192086,0.16057799386153135,0.0
74718025.txt,42600,6690,724,57.841160220994475,0.013615023474178404,0.03330985915492958,0.7644366197183099,0.17434272300469483,0.0013812154696132596
45246094.txt,49808,7454,1,49808.0,0.021944265981368456,0.0136524253132027,0.8165154192097654,0.14971490523610664,0.0
14347761.txt,6639,1051,1,6639.0,0.01656876035547522,0.00858563036601898,0.8094592559120349,0.15996384997740623,0.0
135912816.txt,10354,1672,1,10354.0,0.021344407958276995,0.007436739424377052,0.8053892215568862,0.16196638980104308,0.0
153987161.txt,990403,439424,1,990403.0,0.003484440172333888,0.35361968814714817,0.16367175786018417,0.44758850690072627,0.0
275508997.txt,80818,12358,1,80818.0,0.01697641614491821,0.03417555495062981,0.7853819693632607,0.1531094558142988,0.0
68640473.txt,15707,2499,250,61.832,0.013942828038454192,0.0336792512892341,0.7627172598204622,0.1697332399567072,0.0
150526777.txt,258769,41448,1,258769.0,0.016597815039668586,0.015747635922386375,0.7860253739822003,0.16030900146462676,0.0
96741135.txt,84528,13130,1593,52.06277463904583,0.015805413590762825,0.01878667423812228,0.7853019117925422,0.17451022146507666,0.05712492153170119
173063190.txt,180207,26852,1,180207.0,0.016281276531988215,0.06988629742462835,0.7435726692081883,0.1493005266166131,0.0
290686621.txt,2663,389,1,2663.0,0.022155463762673678,0.05294780322944048,0.7784453623732632,0.14682688696958318,0.0
123421798.txt,2648,399,1,2648.0,0.01812688821752266,0.01095166163141994,0.8262839879154078,0.1506797583081571,0.0
74561402.txt,20023,3027,524,37.213740458015266,0.01678070219247865,0.036008590121360436,0.7581780951905309,0.17734605204015383,0.03816793893129771
14082577.txt,308262,43637,1,308262.0,0.013761021468750608,0.0242877811731579,0.804893240165833,0.14228156568114136,0.0
46472062.txt,66253,10712,1,66253.0,0.014912532262689992,0.009524097022021644,0.8053371168098048,0.16242283368300303,0.0
158022861.txt,35531,5353,1,35531.0,0.017083673411950127,0.0442149109228561,0.7705102586473783,0.151473361290141,0.0
160658086.txt,47220,6679,1,47220.0,0.016624311732316814,0.018869123252858958,0.8209868699703515,0.14146548072850487,0.0
125974212.txt,72266,10643,1,72266.0,0.013782414966927739,0.028616500152215427,0.7599701104253729,0.14823014972462845,0.0
153693060.txt,34915,5372,1,34915.0,0.0170127452384362,0.00595732493197766,0.8194758699699269,0.1538880137476729,0.0
126828107.txt,41719,6895,1,41719.0,0.013974448093194947,0.00999544572017546,0.8082648193868501,0.16546417699369592,0.0
82350685.txt,47907,7497,716,65.91061452513966,0.015843196192623206,0.01623979794184566,0.7938088379568747,0.16834700565679336,0.07681564245810056
290959359.txt,50158,7327,1,50158.0,0.01581004027273815,0.04613421587782607,0.7696080385980302,0.14611826627855976,0.0
170268029.txt,889095,139317,1,889095.0,0.016742867747541038,0.020670457037774367,0.8004476462020369,0.1567976425466345,0.0
168945009.txt,19080,2866,1,19080.0,0.017138364779874214,0.03773584905660377,0.7872117400419287,0.1520964360587002,0.0
209483.txt,196813,30723,1,196813.0,0.017478520219700935,0.0214061063039535,0.7903136479805704,0.15710852433528272,0.0
68240357.txt,165581,26829,3093,52.53443258971872,0.017580519504049378,0.017435575337750104,0.7786883760817969,0.1813251520403911,0.08244422890397672
161757349.txt,114712,17181,1,114712.0,0.016301694678847897,0.0286456517190878,0.7785323244298765,0.15016737568868121,0.0
45687458.txt,20968,3281,1,20968.0,0.020555131629149178,0.002670736360167875,0.82654521175124,0.1564288439526898,0.0
107667778.txt,111558,16858,1572,69.96628498727735,0.016717761164595994,0.016816364581652594,0.7805805052080532,0.1666935585076821,0.062340966921119595
10358237.txt,12995,1937,1,12995.0,0.017237398999615235,0.015852250865717583,0.812851096575606,0.14951904578684108,0.0
77649917.txt,1929,274,1,1929.0,0.02177293934681182,0.055469155002592016,0.7371695178849145,0.14256091238983928,0.0
166702217.txt,75158,11027,1,75158.0,0.012493679980840363,0.13413076452273875,0.6552728917746614,0.14754251044466324,0.0
71265304.txt,31447,4843,657,46.86605783866058,0.011924825897541897,0.029478169618723567,0.7691035710878621,0.16707476070849367,0.0
158026567.txt,17076,2371,1,17076.0,0.015226048254860623,0.030979152026235652,0.7966151323494963,0.13949402670414618,0.0
133649421.txt,11661,1408,1,11661.0,0.013978217991595918,0.0033444816053511705,0.7224937826944516,0.12366006345939456,0.0
45663538.txt,74198,11001,1,74198.0,0.01518908865468072,0.010755006873500634,0.8163158036604761,0.14826545189897303,0.0
160479222.txt,96048,14886,1,96048.0,0.013566133599866734,0.06787231384307846,0.7426911544227887,0.1599929202065634,0.0
132521706.txt,69732,9637,1,69732.0,0.013867377961337694,0.028623874261458154,0.8018843572534847,0.14114036597258073,0.0
136815720.txt,20661,2925,1,20661.0,0.01364890373166836,0.02497458980688253,0.7963796524853589,0.14258748366487586,0.0
120154714.txt,41115,6733,1,41115.0,0.021038550407393896,0.02891888605131947,0.7726134014349993,0.16378450687097165,0.0
149959467.txt,36710,5477,1,36710.0,0.016180877145192046,0.005230182511577227,0.8276219013892673,0.1497139743938981,0.0
86583511.txt,11939,1591,238,49.168067226890756,0.014155289387720914,0.020688499874361336,0.6028980651645867,0.15461931485049,0.20168067226890757
147640653.txt,65289,10500,1,65289.0,0.01805817212700455,0.018502351085175145,0.7954019819571444,0.16134417742651902,0.0
160193981.txt,16805,2745,1,16805.0,0.016304671228800954,0.01309134186254091,0.7987503719131211,0.16328473668551027,0.0
153785361.txt,160902,24867,1,160902.0,0.013828292998222521,0.032821220370163204,0.7900523299896831,0.1555791724155076,0.0
275745867.txt,5751,901,1,5751.0,0.017562163102069206,0.01078073378542862,0.8095983307250912,0.1564945226917058,0.0
11007258.txt,34058,5216,1,34058.0,0.014240413412414117,0.03535145927535381,0.7831052909742204,0.15423689001115742,0.0
291842264.txt,498,74,1,498.0,0.01606425702811245,0.006024096385542169,0.8433734939759037,0.15060240963855423,0.0
122404401.txt,67333,11206,760,87.59736842105264,0.014658488408358457,0.05772800855449779,0.7355679978613755,0.17422363477046915,0.0
39823816.txt,92282,15259,1,92282.0,0.018075030883595935,0.010121150386857675,0.793556706616675,0.16551440150841984,0.0
129050605.txt,39282,6135,1,39282.0,0.013033959574359757,0.03161753474873988,0.7802301308487348,0.15676391222442848,0.0
141960119.txt,147947,24277,1,147947.0,0.022102509682521445,0.009969786477589948,0.7896070890251239,0.1642953219734094,0.0
82288107.txt,16113,2514,239,66.42259414225941,0.010984919009495438,0.012660584621113387,0.7925898342952895,0.17197294110345684,0.07531380753138076
10182982.txt,138939,22211,1,138939.0,0.014855440157191285,0.007276574611880034,0.8054829817401882,0.1600774440581838,0.0
160161842.txt,7724,1143,1,7724.0,0.019290523045054377,0.012169860176074573,0.8183583635422061,0.14785085447954427,0.0
275887812.txt,147537,25055,1,147537.0,0.02240793834766872,0.004839463998861302,0.7990537966747324,0.17016748341094098,0.0
152348481.txt,67536,11349,1,67536.0,0.021321961620469083,0.05200189528547738,0.7105691779199241,0.1853233830845771,0.0
43056065.txt,24570,3961,1,24570.0,0.016646316646316647,0.016442816442816442,0.798941798941799,0.1612128612128612,0.0
150649132.txt,58311,8621,1,58311.0,0.019293100787158513,0.03541355833376207,0.7887019601790399,0.14918282999777058,0.0
75005274.txt,50324,8739,2166,22.234072022160664,0.015996343692870202,0.010412526826166441,0.7780184405055242,0.190386296796757,0.019390581717451522
172806849.txt,239289,37540,1,239289.0,0.011446409989594173,0.034727881348494916,0.7837677452787215,0.1593428866349895,0.0
84113927.txt,24957,3673,357,68.91036414565826,0.018191289017109428,0.016227912008654886,0.7984132708258204,0.16031574307809432,0.0
68580523.txt,22672,3483,1,22672.0,0.015966831333803812,0.03859386026817219,0.7844918842625265,0.15490472829922372,0.0
41013815.txt,55526,8528,668,82.12425149700599,0.020116702085509492,0.03158880524439001,0.7739437380686526,0.16617440478334475,0.0029940119760479044
148520304.txt,80432,13197,1,80432.0,0.017841157748159937,0.022068331012532326,0.7892629799084941,0.16416351700815596,0.0
79386734.txt,91380,14294,1995,44.80501253132832,0.014784416721383234,0.08358502954694681,0.7004486758590501,0.18111184066535346,0.0761904761904762
86576629.txt,83712,12606,1980,41.27929292929293,0.017357129204892966,0.01849197247706422,0.7752771406727829,0.17610378440366972,0.15151515151515152
129041221.txt,30197,4325,1,30197.0,0.01629300923932841,0.03424181210053979,0.7952114448455144,0.14325926416531443,0.0
133720614.txt,288426,47468,1,288426.0,0.01972429670002011,0.010519162627502375,0.7908891708791856,0.1647112257563465,0.0
13936459.txt,89326,13219,1,89326.0,0.015258715267671226,0.003806282605288494,0.829803192799409,0.1480755882945615,0.0
276376779.txt,59099,9984,1,59099.0,0.012284471818474085,0.06336824650163285,0.6977952249615053,0.18749894245249496,0.0
153813504.txt,70447,10349,1,70447.0,0.014762871378483115,0.02993739974732778,0.788848354081792,0.14745837296123326,0.0
79360930.txt,76702,11906,1301,57.95695618754804,0.01690959818518422,0.007314020494902349,0.7826523428333029,0.17397199551511042,0.0730207532667179
77971689.txt,38378,5826,534,70.87078651685393,0.02061076658502267,0.012559278753452498,0.7998332377924853,0.1659805096669967,0.052434456928838954
